Timestamp,Load_Percent,Oil_Temp_C,Winding_Temp_C,Ambient_C,Fan_1_Active,Fan_1_Speed_Pct,Fan_2_Active,Critical_Alarm,Rate_Alarm,Cooling_Effort_Pct,Scenario
2026-04-19 11:58:49,118.67,49.48,67.79,29.52,0,0,0,0,0,0,runaway
2026-04-19 11:58:49,118.58,49.68,67.96,29.55,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.5,49.88,68.13,29.57,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.41,50.07,68.3,29.59,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.33,50.27,68.47,29.61,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.24,50.46,68.64,29.63,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.16,50.65,68.81,29.65,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.09,50.85,68.98,29.67,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.01,51.04,69.14,29.69,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.94,51.23,69.31,29.7,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.87,51.42,69.48,29.72,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.8,51.61,69.65,29.74,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.73,51.8,69.82,29.76,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.67,51.99,69.99,29.77,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.6,52.18,70.16,29.79,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.55,52.37,70.33,29.8,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.49,52.56,70.5,29.82,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.44,52.75,70.68,29.83,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.39,52.93,70.85,29.84,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.34,53.12,71.02,29.86,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.29,53.31,71.19,29.87,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.25,53.49,71.37,29.88,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.21,53.68,71.54,29.89,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.18,53.86,71.71,29.9,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.15,54.05,71.89,29.91,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.12,54.23,72.06,29.92,0,0,0,0,0,0,runaway
